case_id,case_label,mode,seed,window_end_slot,window_slots,unique_selected_ues,unique_successful_ues,never_selected_ues_so_far,never_successful_ues_so_far,selection_top64_share_so_far,selection_gini_so_far,success_gini_so_far
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1344,64,347,338,0,53,0.3726167224702381,0.7322782389322917,0.7380374418003104
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1408,64,333,324,0,53,0.3726584694602273,0.7351952385179925,0.7407253831122084
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1472,64,341,326,0,53,0.371879245923913,0.7381603296252263,0.743462899125603
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1536,64,334,317,0,53,0.37060546875,0.7404342481825086,0.7455305996213235
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1600,64,329,316,0,53,0.371162109375,0.7434717610677084,0.7484236535670201
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1664,64,327,316,0,53,0.3708777794471153,0.7458599540514823,0.7506584826088772
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1728,64,331,326,0,53,0.369556568287037,0.7478046181761189,0.7523789249690022
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1792,64,338,328,0,53,0.3687395368303571,0.7493107386997769,0.7537075697339928
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1856,64,322,311,0,53,0.3683913658405172,0.7513461128322558,0.7555914544552695
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1920,64,331,324,0,53,0.3683349609375,0.7531705864800347,0.7572567763977217
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1984,64,326,314,0,53,0.3684869581653225,0.7550330902427754,0.7589888951142003
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2048,64,335,329,0,53,0.3688201904296875,0.7566541417439778,0.7604714612840303
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2112,64,324,311,0,53,0.3695993134469697,0.7584197073271779,0.7621683718928284
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2176,64,328,314,0,53,0.3700525620404412,0.7598254992915133,0.7634574952107281
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2240,64,317,308,0,53,0.3698102678571429,0.7612557663690477,0.7647632688818942
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2304,64,313,303,0,53,0.3707614474826389,0.7628868837709781,0.766347958504452
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2368,64,331,322,0,53,0.3714302681587837,0.7643110395551802,0.7676931292187829
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2432,64,327,321,0,53,0.3714792351973684,0.7651580810546875,0.7684709500317702
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2496,64,323,314,0,53,0.371006109775641,0.7663146450988249,0.7695210328860571
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2560,64,327,319,0,53,0.370928955078125,0.7671136881510415,0.7702176746404776
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2624,64,316,311,0,53,0.3712247522865853,0.7683054655741868,0.7713321289445939
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2688,64,317,307,0,53,0.3714832124255952,0.7691980464874754,0.7721280470343026
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2752,64,323,315,0,53,0.3716501635174418,0.7699172098322432,0.77279171688109
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2816,64,310,303,0,53,0.3719981800426136,0.7708193414861504,0.7736216260663995
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2880,64,304,293,0,53,0.3722927517361111,0.7719367223668981,0.7747204337699971
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2944,64,315,305,0,53,0.3720490828804347,0.772740867725317,0.7754563342296865
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3008,64,306,300,0,53,0.3722365359042553,0.7737919367796985,0.7764810737870316
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3072,64,310,301,0,53,0.3718719482421875,0.7741986592610677,0.7768215035837734
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3136,64,313,301,0,53,0.3719357860331632,0.774649807676977,0.7772258206189981
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3200,64,316,304,0,53,0.3714892578125,0.7749883870442709,0.7774870677649119
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3264,64,322,314,0,53,0.3708926930147059,0.7753936089409721,0.7778347520749094
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3328,64,296,293,0,53,0.37115478515625,0.7761126004732573,0.7785084245529458
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3392,64,323,313,0,53,0.3711121757075472,0.7765209807389939,0.778865541019142
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3456,64,287,282,0,53,0.3710575810185185,0.777167509102527,0.7794519430485763
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3520,64,302,293,0,53,0.3708629261363636,0.7776793989701704,0.7799129740981713
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3584,64,318,308,0,53,0.3707318987165178,0.7780514526367187,0.7802225910133412
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3648,64,300,297,0,53,0.3702114172149123,0.7783216117278873,0.7804202809543305
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3712,64,292,281,0,53,0.3697930697737069,0.7789243430652838,0.7810007212981809
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3776,64,295,290,0,53,0.369335109904661,0.7794247867562676,0.781454792905577
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3840,64,290,285,0,53,0.3692097981770833,0.7799739040798609,0.7819596232559192
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3904,64,295,286,0,53,0.3689405097336065,0.7804153192238729,0.7823712456534471
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3968,64,293,287,0,53,0.3688177293346774,0.7809312914776547,0.7828545560773228
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4032,64,320,303,0,53,0.3685128348214285,0.7808973524305555,0.7827979221413288
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4096,64,288,283,0,53,0.3683929443359375,0.7814926719665527,0.7833525443970969
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4160,64,312,303,0,53,0.3684157151442307,0.7818868689903847,0.7837289549638312
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4224,64,301,293,0,53,0.3681825580018939,0.7822086218631629,0.7840171811697887
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4288,64,292,286,0,53,0.3680802530317164,0.782610440230488,0.7843876185153233
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4352,64,296,291,0,53,0.3680743049172794,0.7829696415919882,0.784733025916895
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4416,64,287,283,0,53,0.3680260699728261,0.7834652990073975,0.7851982809814649
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4480,64,282,273,0,53,0.3683000837053571,0.7839456845238097,0.7856668229962043
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4544,64,281,274,0,53,0.3681193606954225,0.7844059932511736,0.7861140936092602
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4608,64,287,281,0,53,0.3678012424045139,0.7848102936921297,0.7864895792907085
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4672,64,300,294,0,53,0.3677025363869863,0.7851272987121861,0.7867811301542944
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4736,64,294,291,0,53,0.3680815825591216,0.7855965664150479,0.7872398206493915
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4800,64,282,274,0,53,0.3682454427083333,0.7860505859375,0.7876754382792402
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4864,64,286,278,0,53,0.3680612664473684,0.7864756908751371,0.7880866670473566
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4928,64,274,267,0,53,0.3678565087256493,0.7869190774232276,0.7885021416217853
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4992,64,278,269,0,53,0.3677196013621794,0.7873082244090543,0.7888764182664723
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,5000,64,278,268,0,53,0.367696875,0.7873678697916667,0.7889409616748768
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,64,64,1166,1142,34,58,0.11328125,0.2841670735677083,0.3016289418993403
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,128,64,1161,1148,0,3,0.09619140625,0.2047151692708333,0.2178229675900778
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,192,64,1170,1152,0,0,0.0874837239583333,0.1641380479600694,0.1766705953460259
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,256,64,1168,1155,0,0,0.0838623046875,0.1418209838867187,0.1510562509921309
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,320,64,1168,1149,0,0,0.081640625,0.1289149576822916,0.1364503892811878
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,384,64,1178,1168,0,0,0.07861328125,0.1171483018663193,0.1236660708090086
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,448,64,1177,1162,0,0,0.0769391741071428,0.1106329636346726,0.1167848003101977
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,512,64,1173,1158,0,0,0.07537841796875,0.1029624938964843,0.1088131021848283
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,576,64,1175,1155,0,0,0.07470703125,0.0974409089265047,0.1031995537329635
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,640,64,1173,1155,0,0,0.073681640625,0.0958843587239583,0.1012769338577694
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,704,64,1177,1160,0,0,0.0727761008522727,0.0920913973721591,0.0979288251399816
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,768,64,1167,1152,0,0,0.0717569986979166,0.089143575032552,0.0943349277427233
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,832,64,1171,1157,0,0,0.0717397836538461,0.0859244165665063,0.0910401919636952
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,896,64,1175,1156,0,0,0.0706787109375,0.0842339215959822,0.0899292141804359
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,960,64,1171,1148,0,0,0.0699055989583333,0.0817854275173611,0.0875269415732913
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1024,64,1163,1141,0,0,0.069488525390625,0.0788778177897135,0.0843938943866379
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1088,64,1168,1146,0,0,0.0691348805147058,0.077407896752451,0.0827333636852559
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1152,64,1173,1157,0,0,0.068603515625,0.0754638897931134,0.0806986562465425
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1216,64,1170,1160,0,0,0.0684750205592105,0.0733452405427632,0.0785283921142547
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1280,64,1171,1154,0,0,0.06798095703125,0.0709658813476562,0.0762579111775092
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1344,64,1166,1155,0,0,0.0676502046130952,0.0698244706411209,0.0748663347128814
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1408,64,1171,1155,0,0,0.0673717151988636,0.0684432151100852,0.0734830504988173
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1472,64,1180,1164,0,0,0.0670325237771739,0.0669884015511775,0.0719998780094287
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1536,64,1172,1158,0,0,0.0666300455729166,0.0662205674913193,0.0712466526360255
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1600,64,1171,1155,0,0,0.06650390625,0.0655334798177083,0.0703196273894457
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1664,64,1166,1159,0,0,0.0665001502403846,0.0646567946213942,0.0692549793310786
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1728,64,1159,1140,0,0,0.0663158275462963,0.0637825219425154,0.068142522033444
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1792,64,1172,1153,0,0,0.0660574776785714,0.0630510021391368,0.0672403439025178
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1856,64,1174,1159,0,0,0.0659011314655172,0.0625294091235631,0.066541843314522
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1920,64,1174,1158,0,0,0.0655924479166666,0.0614356011284722,0.06541691920791
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,1984,64,1176,1157,0,0,0.0655084425403225,0.0610996828797042,0.0648426479557146
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2048,64,1168,1153,0,0,0.0654678344726562,0.0606011962890625,0.0640234359539761
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2112,64,1180,1166,0,0,0.0653335108901515,0.0596879069010416,0.0631263005091004
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2176,64,1173,1165,0,0,0.0652573529411764,0.0588541546989889,0.0621645114942528
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2240,64,1173,1165,0,0,0.0650460379464285,0.0579281529017856,0.0611505512226132
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2304,64,1164,1153,0,0,0.0648668077256944,0.0570953256112557,0.0602915803222686
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2368,64,1175,1160,0,0,0.064479518581081,0.0562221547719593,0.0592985028666949
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2432,64,1168,1147,0,0,0.0643631784539473,0.0559161484032347,0.0590260216988294
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2496,64,1176,1167,0,0,0.0644093048878205,0.0554505855201656,0.0585763731893886
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2560,64,1168,1144,0,0,0.064215087890625,0.0551693115234375,0.058292916036471
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2624,64,1173,1158,0,0,0.0641434832317073,0.0548728583111026,0.0579046172646699
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2688,64,1169,1160,0,0,0.0640345982142857,0.0543125988188243,0.0572790610795668
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2752,64,1167,1153,0,0,0.0638853561046511,0.0539718651586724,0.0568617773066561
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2816,64,1167,1152,0,0,0.0636208274147727,0.0532792062470406,0.056174540034947
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2880,64,1168,1152,0,0,0.0634874131944444,0.0526496310763889,0.0557700241340575
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,2944,64,1163,1143,0,0,0.0634553328804347,0.0526243524966033,0.0557450641600225
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3008,64,1168,1158,0,0,0.0633415059840425,0.0519694356715425,0.0551692231192568
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3072,64,1170,1155,0,0,0.0632985432942708,0.0517134602864583,0.0550602271764008
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3136,64,1174,1159,0,0,0.0632274394132653,0.0511339750744048,0.0543581751884083
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3200,64,1172,1155,0,0,0.063037109375,0.050629345703125,0.0538540773618963
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3264,64,1167,1146,0,0,0.0629356234681372,0.0502374147901347,0.0534018142157905
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3328,64,1169,1154,0,0,0.0628849909855769,0.0498249934269832,0.0529465326112288
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3392,64,1167,1145,0,0,0.0627948113207547,0.0493853798152516,0.0525174522303865
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3456,64,1170,1151,0,0,0.0627848307291666,0.0491599904755016,0.0522500586264656
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3520,64,1180,1165,0,0,0.0626642400568181,0.0484244051846591,0.0515148820828009
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3584,64,1163,1152,0,0,0.0625479561941964,0.0480990745907738,0.0510528313467066
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3648,64,1178,1164,0,0,0.0624957168311403,0.0480103895399306,0.050810401848484
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3712,64,1174,1159,0,0,0.0624368601831896,0.0480673743938577,0.0507781793654135
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3776,64,1170,1153,0,0,0.0623634467690678,0.0476300359176377,0.0503321965637824
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3840,64,1168,1151,0,0,0.0623494466145833,0.0474447021484375,0.0501351130307621
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3904,64,1171,1153,0,0,0.0622878778176229,0.0470380806010928,0.0496661143115579
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,3968,64,1172,1154,0,0,0.0622794858870967,0.0469185712260584,0.0495425432281386
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4032,64,1166,1145,0,0,0.062313988095238,0.0469086629877644,0.0494753873547868
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4096,64,1169,1157,0,0,0.0623550415039062,0.0464810498555501,0.0489831633770768
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4160,64,1174,1160,0,0,0.0622295673076923,0.0460529284354968,0.0485844821299845
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4224,64,1167,1148,0,0,0.0622706557765151,0.0459629436454387,0.048449699576227
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4288,64,1171,1156,0,0,0.0622667910447761,0.0458248916550062,0.0482104641791105
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4352,64,1161,1143,0,0,0.0621301987591911,0.0455067593443628,0.0479113341022069
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4416,64,1172,1157,0,0,0.0621426347373188,0.0454651468617904,0.0478117056601894
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4480,64,1174,1159,0,0,0.062109375,0.0452809651692708,0.0475971504096867
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4544,64,1155,1141,0,0,0.0620976837588028,0.0450807096812646,0.0473419382119785
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4608,64,1173,1160,0,0,0.0621676974826388,0.0447991717303241,0.0470742982631314
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4672,64,1179,1163,0,0,0.0620752622003424,0.0444355557933789,0.0467307763772036
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4736,64,1173,1159,0,0,0.0620447107263513,0.0442813357791385,0.0464955669436716
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4800,64,1173,1160,0,0,0.06197265625,0.0439750379774305,0.0460997427347274
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4864,64,1176,1162,0,0,0.061998869243421,0.0438247894822505,0.045949241534704
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4928,64,1172,1162,0,0,0.0618975750811688,0.0435715236911526,0.0456887973455161
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,4992,64,1173,1152,0,0,0.0618489583333333,0.0434192572699652,0.045552647256888
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,5000,64,1173,1153,0,0,0.0618625,0.0434282604166666,0.0455497512610526
