case_id,case_label,mode,seed,ue_id,selected_slots,successful_slots,selection_fraction,success_fraction,final_delivered_bits,final_wait_slots,cqi,demand_factor
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1002,217,204,0.0434,0.0408,29226.45444488525,0,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1003,283,266,0.0566,0.0532,540006.6261291504,6,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1004,221,200,0.0442,0.04,28820.0611038208,32,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1005,383,342,0.0766,0.0684,1153254.3338012695,1,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1006,267,234,0.0534,0.0468,176165.12200927734,10,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1007,257,229,0.0514,0.0458,461765.66607666016,17,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1008,261,235,0.0522,0.047,275442.9975585937,3,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1009,284,250,0.0568,0.05,697328.0031738281,11,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1010,284,260,0.0568,0.052,137986.05905914307,13,5,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1011,278,260,0.0556,0.052,813687.5853881836,17,14,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1012,254,226,0.0508,0.0452,53325.11538696289,19,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1013,268,236,0.0536,0.0472,22334.36752319336,13,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1014,316,282,0.0632,0.0564,971077.0660400392,11,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1015,346,315,0.0692,0.063,1006578.1029052734,26,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1016,266,246,0.0532,0.0492,91786.64794921876,26,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1017,288,255,0.0576,0.051,613419.03515625,10,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1018,269,248,0.0538,0.0496,369217.3222045898,0,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1019,255,221,0.051,0.0442,326802.5262451172,3,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1020,279,248,0.0558,0.0496,687524.8916015625,68,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1021,298,264,0.0596,0.0528,910886.3388061523,11,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1022,239,214,0.0478,0.0428,195845.3602294922,48,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1023,278,248,0.0556,0.0496,294524.89196777344,2,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1024,233,215,0.0466,0.043,313591.36029052734,22,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1025,291,270,0.0582,0.054,39589.48464202881,13,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1026,244,216,0.0488,0.0432,117966.04314422607,17,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1027,242,215,0.0484,0.043,312896.0357666016,21,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1028,238,209,0.0476,0.0418,309419.41314697266,21,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1029,317,288,0.0634,0.0576,267527.3221435547,12,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1030,318,286,0.0636,0.0572,697425.869934082,97,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1031,234,211,0.0468,0.0422,30885.89392089844,68,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1032,223,202,0.0446,0.0404,144227.76141357422,5,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1033,233,209,0.0466,0.0418,79009.52934265137,2,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1034,303,273,0.0606,0.0546,929344.8284912108,14,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1035,272,246,0.0544,0.0492,133551.2454071045,36,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1036,255,234,0.051,0.0468,209285.7280883789,2,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1037,338,312,0.0676,0.0624,877705.2561035156,3,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1038,233,215,0.0466,0.043,256914.20153808597,22,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1039,214,201,0.0428,0.0402,18813.67904663086,2,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1040,216,197,0.0432,0.0394,28481.39998626709,13,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1041,244,219,0.0488,0.0438,198618.76947021484,30,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1042,289,259,0.0578,0.0518,895638.0212402344,9,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1043,267,242,0.0534,0.0484,222086.07843017575,16,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1044,338,312,0.0676,0.0624,983667.7349243164,28,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1045,273,247,0.0546,0.0494,413438.7824707031,63,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1046,254,224,0.0508,0.0448,197125.39526367188,56,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1047,289,259,0.0578,0.0518,625822.7288818359,18,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1048,230,209,0.046,0.0418,29734.44612121582,3,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1049,249,219,0.0498,0.0438,155439.81353759766,3,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1050,254,223,0.0508,0.0446,163594.03326416016,1,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1051,217,190,0.0434,0.038,69274.58183288574,2,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1052,262,234,0.0524,0.0468,213339.17236328125,10,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1053,291,263,0.0582,0.0526,737847.5310058594,4,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1054,233,208,0.0466,0.0416,111630.59506988524,1,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1055,252,229,0.0504,0.0458,273783.7023925781,7,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1056,289,255,0.0578,0.051,865141.3861083984,4,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1057,244,219,0.0488,0.0438,363336.9452819824,14,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1058,208,188,0.0416,0.0376,171098.01623535156,12,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1059,254,226,0.0508,0.0452,272400.95642089844,16,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1060,269,241,0.0538,0.0482,480965.9016723633,3,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1061,282,249,0.0564,0.0498,591994.4732666016,6,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1062,268,248,0.0536,0.0496,586356.4306640625,7,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1063,266,248,0.0532,0.0496,507366.2256164551,18,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1064,291,270,0.0582,0.054,638226.4226074219,14,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1065,251,225,0.0502,0.045,329583.8243408203,2,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1066,348,317,0.0696,0.0634,1028749.4267578124,2,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1067,211,190,0.0422,0.038,17559.43377685547,40,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1068,242,213,0.0484,0.0426,19825.876983642574,9,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1069,239,213,0.0478,0.0426,253595.6112060547,0,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1070,270,235,0.054,0.047,395291.66033935547,1,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1071,332,302,0.0664,0.0604,837185.7282714844,3,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1072,306,273,0.0612,0.0546,249180.1533203125,20,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1073,223,199,0.0446,0.0398,28853.92721557617,37,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1074,268,237,0.0536,0.0474,493926.0606994629,5,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1075,277,257,0.0554,0.0514,189415.7290649414,9,6,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1076,200,191,0.04,0.0382,17823.485412597656,25,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1077,286,259,0.0572,0.0518,882797.3327636719,1,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1078,274,246,0.0548,0.0492,93351.1930847168,5,4,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1079,229,205,0.0458,0.041,110110.08753204346,25,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1080,284,246,0.0568,0.0492,90222.1028137207,33,4,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1081,282,252,0.0564,0.0504,607217.188293457,31,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1082,206,188,0.0412,0.0376,44010.92260742188,12,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1083,267,236,0.0534,0.0472,170728.97552490234,1,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1084,340,306,0.068,0.0612,743657.8192749023,1,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1085,275,255,0.055,0.051,377908.8787536621,4,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1086,318,292,0.0636,0.0584,946715.528503418,13,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1087,244,228,0.0488,0.0456,32850.12840270996,11,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1088,306,278,0.0612,0.0556,875028.248046875,8,14,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1089,320,292,0.064,0.0584,491944.8108215332,2,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1090,278,250,0.0556,0.05,511206.2727355957,0,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1091,294,254,0.0588,0.0508,699288.6254882812,19,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1092,322,298,0.0644,0.0596,1032872.879333496,57,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1093,344,306,0.0688,0.0612,986623.9114379884,8,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1094,220,202,0.044,0.0404,46189.68115234375,2,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1095,214,185,0.0428,0.037,26584.89772796631,12,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1096,257,229,0.0514,0.0458,335146.42053222656,1,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1097,285,252,0.057,0.0504,36812.46347808838,33,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1098,242,219,0.0484,0.0438,156968.72973632812,24,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1099,295,271,0.059,0.0542,652885.3333740234,0,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1100,298,277,0.0596,0.0554,249393.49249267575,6,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1101,332,292,0.0664,0.0584,703063.9125366211,0,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1102,249,221,0.0498,0.0442,195418.6818847656,0,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1103,259,232,0.0518,0.0464,482885.9252319336,40,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1104,260,242,0.052,0.0484,356701.4807739258,23,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1105,256,229,0.0512,0.0458,266869.9725341797,2,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1106,229,208,0.0458,0.0416,29395.78500366211,11,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1107,225,204,0.045,0.0408,29057.1238861084,1,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1108,278,245,0.0556,0.049,176335.00158691406,3,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1109,245,222,0.049,0.0444,158327.76635742188,13,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1110,256,228,0.0512,0.0456,559293.826171875,35,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1111,232,208,0.0464,0.0416,29869.910568237305,32,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1112,230,206,0.046,0.0412,19121.73928833008,12,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1113,268,231,0.0536,0.0462,537305.4600219727,10,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1114,279,254,0.0558,0.0508,138746.31282806396,3,5,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1115,265,242,0.053,0.0484,89700.58776855469,1,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1116,251,230,0.0502,0.046,341056.6789855957,34,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1117,312,277,0.0624,0.0554,201137.419921875,24,6,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1118,254,235,0.0508,0.047,489606.0076904297,44,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1119,255,228,0.051,0.0456,272954.0548095703,29,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1120,265,223,0.053,0.0446,162744.63537597656,11,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1121,287,258,0.0574,0.0516,863536.3000488281,15,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1122,284,259,0.0568,0.0518,304480.6629638672,14,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1123,323,287,0.0646,0.0574,334901.0743408203,17,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1124,269,236,0.0538,0.0472,352877.195892334,23,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1125,233,202,0.0466,0.0404,74663.57063293457,65,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1126,231,207,0.0462,0.0414,345189.8231506348,15,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1127,338,306,0.0676,0.0612,750987.2746582031,12,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1128,329,309,0.0658,0.0618,859406.1145019531,24,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1129,264,235,0.0528,0.047,215259.2249145508,16,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1130,280,253,0.056,0.0506,792994.3497924805,15,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1131,280,254,0.056,0.0508,712359.4409179688,14,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1132,221,203,0.0442,0.0406,75011.24732971191,5,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1133,279,255,0.0558,0.051,24226.737579345703,9,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1134,274,254,0.0548,0.0508,871561.7303466797,2,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1135,320,290,0.064,0.058,346239.5913085937,0,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1136,268,234,0.0536,0.0468,724263.2458496094,3,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1137,267,246,0.0534,0.0492,23610.617095947266,28,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1138,285,260,0.057,0.052,430796.8992919922,2,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1139,214,196,0.0428,0.0392,18109.54135131836,1,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1140,226,194,0.0452,0.0388,44174.329498291016,5,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1141,266,248,0.0532,0.0496,225926.18353271484,21,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1142,326,291,0.0652,0.0582,693479.2401123047,25,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1143,270,241,0.054,0.0482,808963.3740234375,27,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1144,272,246,0.0544,0.0492,586356.4306640625,80,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1145,303,272,0.0606,0.0544,400506.92578125,18,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1146,322,293,0.0644,0.0586,994350.8139038086,5,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1147,266,250,0.0532,0.05,503526.17849731445,6,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1148,263,248,0.0526,0.0496,222939.4351196289,14,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1149,318,291,0.0636,0.0582,931934.6459350586,22,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1150,275,251,0.055,0.0502,292312.49841308594,0,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1151,338,299,0.0676,0.0598,728435.1042480469,27,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1152,343,309,0.0686,0.0618,858752.5737304688,7,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1153,261,239,0.0522,0.0478,403576.2160949707,3,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1154,331,298,0.0662,0.0596,502596.3825073242,23,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1155,271,247,0.0542,0.0494,362611.7392272949,7,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1156,243,224,0.0486,0.0448,52453.61196899414,18,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1157,236,211,0.0472,0.0422,112517.55780029295,25,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1158,267,233,0.0534,0.0466,22004.302978515625,0,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1159,252,222,0.0504,0.0444,82573.21548461914,50,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1160,223,195,0.0446,0.039,71273.72283935547,49,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1161,219,197,0.0438,0.0394,28007.27442169189,8,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1162,327,291,0.0654,0.0582,493128.3187866211,34,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1163,255,232,0.051,0.0464,208219.0322265625,16,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1164,267,238,0.0534,0.0476,278208.4895019531,19,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1165,252,229,0.0504,0.0458,32613.065620422363,6,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1166,281,250,0.0562,0.05,523686.42587280273,4,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1167,213,199,0.0426,0.0398,71882.15705871582,17,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1168,300,277,0.06,0.0554,768563.947265625,100,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1169,278,244,0.0556,0.0488,22796.457885742188,6,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1170,281,252,0.0562,0.0504,614546.6436767578,12,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1171,244,218,0.0488,0.0436,20486.006072998047,20,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1172,243,223,0.0486,0.0446,118726.29691314696,24,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1173,240,214,0.048,0.0428,194992.00354003903,0,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1174,317,287,0.0634,0.0574,962249.0927124023,1,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1175,259,233,0.0518,0.0466,558166.2176513672,25,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1176,221,194,0.0442,0.0388,74228.97476196289,29,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1177,244,219,0.0488,0.0438,200965.5003662109,0,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1178,249,224,0.0498,0.0448,208219.0322265625,90,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1179,222,202,0.0444,0.0404,46734.37078857422,39,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1180,235,210,0.047,0.042,186458.4366455078,29,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1181,273,245,0.0546,0.049,133804.66333007812,3,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1182,249,221,0.0498,0.0442,200752.16119384769,13,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1183,258,236,0.0516,0.0472,210779.10229492188,22,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1184,268,241,0.0536,0.0482,398053.17892456055,58,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1185,273,243,0.0546,0.0486,367826.6731567383,12,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1186,310,282,0.062,0.0564,341261.7058105469,6,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1187,234,208,0.0468,0.0416,309071.75088500977,6,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1188,254,224,0.0508,0.0448,256914.20153808597,43,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1189,278,239,0.0556,0.0478,658769.09765625,35,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1190,251,227,0.0502,0.0454,204592.26629638672,9,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1191,256,228,0.0512,0.0456,84398.5181427002,15,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1192,321,287,0.0642,0.0574,427972.2444763184,43,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1193,283,254,0.0566,0.0508,514566.31396484375,16,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1194,288,251,0.0576,0.0502,693406.7585449219,9,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1195,214,199,0.0428,0.0398,29023.257774353027,0,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1196,238,215,0.0476,0.043,20331.97595214844,19,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1197,236,209,0.0472,0.0418,309071.75088500977,14,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1198,239,219,0.0478,0.0438,197978.751953125,32,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1199,318,278,0.0636,0.0556,656268.1589355469,1,12,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,0,1574,1414,0.3148,0.2828,2260105.710662842,26,10,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,1,1719,1545,0.3438,0.309,4042149.6716308594,23,13,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,2,7,6,0.0014,0.0012,15684.978515625,4757,13,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,3,2,1,0.0004,0.0002,2956.176513671875,4897,14,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,4,1,0,0.0002,0.0,0.0,5000,1,0.5
